date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:44:52	2295/2295	---MCZ	200	added ('OK')	application/json	date:Sat,%2028%20Dec%202024%2017:44:56%20GMT	https://theme.creativemox.com/digimax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.creativemox.com%2Fdigimax%2Ftemplate-kit%2Fservices%2F	D:/cnergy%20website/theme.creativemox.com/digimax/wp-json/oembed/1.0/embed8fc9.json	(from https://theme.creativemox.com/digimax/template-kit/services/)
09:44:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2028%20Dec%202024%2017:44:56%20GMT	https://theme.creativemox.com/digimax/?p=736	D:/cnergy%20website/theme.creativemox.com/digimax/indexdd7c.html	(from https://theme.creativemox.com/digimax/template-kit/services/)
09:44:52	2484/2484	---MCZ	200	added ('OK')	text/xml	date:Sat,%2028%20Dec%202024%2017:44:56%20GMT	https://theme.creativemox.com/digimax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.creativemox.com%2Fdigimax%2Ftemplate-kit%2Fservices%2F&format=xml	D:/cnergy%20website/theme.creativemox.com/digimax/wp-json/oembed/1.0/embedb7f1	(from https://theme.creativemox.com/digimax/template-kit/services/)
09:44:53	106/106	---MCZ	200	added ('OK')	text/css	etag:W/%226a-6278480d3436b%22	https://theme.creativemox.com/digimax/wp-content/plugins/elementor/assets/lib/animations/styles/zoomIn.min.css?ver=3.25.9	D:/cnergy%20website/theme.creativemox.com/digimax/wp-content/plugins/elementor/assets/lib/animations/styles/zoomIn.min5422.css	(from https://theme.creativemox.com/digimax/template-kit/pricing-plan/)
09:44:54	235391/235391	---M--	200	added ('OK')	image/jpeg	etag:%223977f-60f6cf9fcbf73%22	https://theme.creativemox.com/digimax/wp-content/uploads/sites/7/2024/01/digital-engineering-experts-collaborating-in-order-to-develop-advanced-scene-.jpg	D:/cnergy%20website/theme.creativemox.com/digimax/wp-content/uploads/sites/7/2024/01/digital-engineering-experts-collaborating-in-order-to-develop-advanced-scene-.jpg	(from https://theme.creativemox.com/digimax/template-kit/services/)
09:44:54	58534/58534	---MCZ	200	added ('OK')	text/css	etag:W/%22e4a6-627d4197b179c%22	https://theme.creativemox.com/digimax/wp-content/uploads/sites/7/elementor/css/post-413.css?ver=1732641774	D:/cnergy%20website/theme.creativemox.com/digimax/wp-content/uploads/sites/7/elementor/css/post-4130c0d.css	(from https://theme.creativemox.com/digimax/template-kit/pricing-plan/)
09:44:54	2319/2319	---MCZ	200	added ('OK')	application/json	date:Sat,%2028%20Dec%202024%2017:44:58%20GMT	https://theme.creativemox.com/digimax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.creativemox.com%2Fdigimax%2Ftemplate-kit%2Fpricing-plan%2F	D:/cnergy%20website/theme.creativemox.com/digimax/wp-json/oembed/1.0/embedb323.json	(from https://theme.creativemox.com/digimax/template-kit/pricing-plan/)
09:44:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2028%20Dec%202024%2017:44:58%20GMT	https://theme.creativemox.com/digimax/?p=413	D:/cnergy%20website/theme.creativemox.com/digimax/index672e.html	(from https://theme.creativemox.com/digimax/template-kit/pricing-plan/)
09:44:55	2508/2508	---MCZ	200	added ('OK')	text/xml	date:Sat,%2028%20Dec%202024%2017:44:58%20GMT	https://theme.creativemox.com/digimax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.creativemox.com%2Fdigimax%2Ftemplate-kit%2Fpricing-plan%2F&format=xml	D:/cnergy%20website/theme.creativemox.com/digimax/wp-json/oembed/1.0/embed0ba7	(from https://theme.creativemox.com/digimax/template-kit/pricing-plan/)
09:44:55	41205/41205	---MCZ	200	added ('OK')	text/css	etag:W/%22a0f5-627d419fd7abe%22	https://theme.creativemox.com/digimax/wp-content/uploads/sites/7/elementor/css/post-872.css?ver=1732641782	D:/cnergy%20website/theme.creativemox.com/digimax/wp-content/uploads/sites/7/elementor/css/post-872df4f.css	(from https://theme.creativemox.com/digimax/template-kit/single-service/)
09:44:55	2331/2331	---MCZ	200	added ('OK')	application/json	date:Sat,%2028%20Dec%202024%2017:44:59%20GMT	https://theme.creativemox.com/digimax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.creativemox.com%2Fdigimax%2Ftemplate-kit%2Fsingle-service%2F	D:/cnergy%20website/theme.creativemox.com/digimax/wp-json/oembed/1.0/embed103d.json	(from https://theme.creativemox.com/digimax/template-kit/single-service/)
09:44:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2028%20Dec%202024%2017:44:59%20GMT	https://theme.creativemox.com/digimax/?p=872	D:/cnergy%20website/theme.creativemox.com/digimax/index6239.html	(from https://theme.creativemox.com/digimax/template-kit/single-service/)
09:44:56	2520/2520	---MCZ	200	added ('OK')	text/xml	date:Sat,%2028%20Dec%202024%2017:44:59%20GMT	https://theme.creativemox.com/digimax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.creativemox.com%2Fdigimax%2Ftemplate-kit%2Fsingle-service%2F&format=xml	D:/cnergy%20website/theme.creativemox.com/digimax/wp-json/oembed/1.0/embedd6cf	(from https://theme.creativemox.com/digimax/template-kit/single-service/)
09:44:56	112798/112798	---MCZ	200	added ('OK')	text/css	etag:W/%221b89e-627d41dd06dd1%22	https://theme.creativemox.com/digimax/wp-content/uploads/sites/7/elementor/css/post-526.css?ver=1732641847	D:/cnergy%20website/theme.creativemox.com/digimax/wp-content/uploads/sites/7/elementor/css/post-5269d78.css	(from https://theme.creativemox.com/digimax/template-kit/portfolio/)
09:44:57	2301/2301	---MCZ	200	added ('OK')	application/json	date:Sat,%2028%20Dec%202024%2017:45:00%20GMT	https://theme.creativemox.com/digimax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.creativemox.com%2Fdigimax%2Ftemplate-kit%2Fportfolio%2F	D:/cnergy%20website/theme.creativemox.com/digimax/wp-json/oembed/1.0/embed7671.json	(from https://theme.creativemox.com/digimax/template-kit/portfolio/)
09:44:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2028%20Dec%202024%2017:45:00%20GMT	https://theme.creativemox.com/digimax/?p=526	D:/cnergy%20website/theme.creativemox.com/digimax/index6a35.html	(from https://theme.creativemox.com/digimax/template-kit/portfolio/)
09:44:57	2490/2490	---MCZ	200	added ('OK')	text/xml	date:Sat,%2028%20Dec%202024%2017:45:01%20GMT	https://theme.creativemox.com/digimax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.creativemox.com%2Fdigimax%2Ftemplate-kit%2Fportfolio%2F&format=xml	D:/cnergy%20website/theme.creativemox.com/digimax/wp-json/oembed/1.0/embed01d1	(from https://theme.creativemox.com/digimax/template-kit/portfolio/)
09:44:57	6879/6879	---MCZ	200	added ('OK')	text/css	etag:W/%221adf-627d4171a720d%22	https://theme.creativemox.com/digimax/wp-content/plugins/elementor-pro/assets/css/widget-forms.min.css?ver=3.24.2	D:/cnergy%20website/theme.creativemox.com/digimax/wp-content/plugins/elementor-pro/assets/css/widget-forms.min81e1.css	(from https://theme.creativemox.com/digimax/template-kit/contact-us/)
09:44:58	16167/16167	---MCZ	200	added ('OK')	text/css	etag:W/%223f27-6278480d385d3%22	https://theme.creativemox.com/digimax/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.css?ver=4.1.4	D:/cnergy%20website/theme.creativemox.com/digimax/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.mineda1.css	(from https://theme.creativemox.com/digimax/template-kit/contact-us/)
09:44:58	232/232	---MCZ	200	added ('OK')	text/css	etag:W/%22e8-6278480d06cdb%22	https://theme.creativemox.com/digimax/wp-content/plugins/elementor/assets/css/widget-google_maps.min.css?ver=3.25.9	D:/cnergy%20website/theme.creativemox.com/digimax/wp-content/plugins/elementor/assets/css/widget-google_maps.min5422.css	(from https://theme.creativemox.com/digimax/template-kit/contact-us/)
09:44:58	23308/23308	---MCZ	200	added ('OK')	text/css	etag:W/%225b0c-627d461159604%22	https://theme.creativemox.com/digimax/wp-content/uploads/sites/7/elementor/css/post-193.css?ver=1732642975	D:/cnergy%20website/theme.creativemox.com/digimax/wp-content/uploads/sites/7/elementor/css/post-193b651.css	(from https://theme.creativemox.com/digimax/template-kit/contact-us/)
09:44:59	2306/2306	---MCZ	200	added ('OK')	application/json	date:Sat,%2028%20Dec%202024%2017:45:02%20GMT	https://theme.creativemox.com/digimax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.creativemox.com%2Fdigimax%2Ftemplate-kit%2Fcontact-us%2F	D:/cnergy%20website/theme.creativemox.com/digimax/wp-json/oembed/1.0/embedbead.json	(from https://theme.creativemox.com/digimax/template-kit/contact-us/)
09:44:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2028%20Dec%202024%2017:45:02%20GMT	https://theme.creativemox.com/digimax/?p=193	D:/cnergy%20website/theme.creativemox.com/digimax/index28c5.html	(from https://theme.creativemox.com/digimax/template-kit/contact-us/)
09:44:59	2495/2495	---MCZ	200	added ('OK')	text/xml	date:Sat,%2028%20Dec%202024%2017:45:03%20GMT	https://theme.creativemox.com/digimax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.creativemox.com%2Fdigimax%2Ftemplate-kit%2Fcontact-us%2F&format=xml	D:/cnergy%20website/theme.creativemox.com/digimax/wp-json/oembed/1.0/embedcbcc	(from https://theme.creativemox.com/digimax/template-kit/contact-us/)
09:45:00	367/367	---MCZ	200	added ('OK')	text/css	etag:W/%2216f-6278480d32043%22	https://theme.creativemox.com/digimax/wp-content/plugins/elementor/assets/lib/animations/styles/bounceIn.min.css?ver=3.25.9	D:/cnergy%20website/theme.creativemox.com/digimax/wp-content/plugins/elementor/assets/lib/animations/styles/bounceIn.min5422.css	(from https://theme.creativemox.com/digimax/template-kit/our-team/)
09:45:00	64897/64897	---MCZ	200	added ('OK')	text/css	etag:W/%22fd81-627d597480253%22	https://theme.creativemox.com/digimax/wp-content/uploads/sites/7/elementor/css/post-333.css?ver=1732648179	D:/cnergy%20website/theme.creativemox.com/digimax/wp-content/uploads/sites/7/elementor/css/post-33320ae.css	(from https://theme.creativemox.com/digimax/template-kit/our-team/)
09:45:00	2295/2295	---MCZ	200	added ('OK')	application/json	date:Sat,%2028%20Dec%202024%2017:45:04%20GMT	https://theme.creativemox.com/digimax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.creativemox.com%2Fdigimax%2Ftemplate-kit%2Four-team%2F	D:/cnergy%20website/theme.creativemox.com/digimax/wp-json/oembed/1.0/embed8b0e.json	(from https://theme.creativemox.com/digimax/template-kit/our-team/)
09:45:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2028%20Dec%202024%2017:45:04%20GMT	https://theme.creativemox.com/digimax/?p=333	D:/cnergy%20website/theme.creativemox.com/digimax/indexf604.html	(from https://theme.creativemox.com/digimax/template-kit/our-team/)
09:45:00	2484/2484	---MCZ	200	added ('OK')	text/xml	date:Sat,%2028%20Dec%202024%2017:45:04%20GMT	https://theme.creativemox.com/digimax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.creativemox.com%2Fdigimax%2Ftemplate-kit%2Four-team%2F&format=xml	D:/cnergy%20website/theme.creativemox.com/digimax/wp-json/oembed/1.0/embed6d61	(from https://theme.creativemox.com/digimax/template-kit/our-team/)
09:45:01	24270/24270	---M--	200	added ('OK')	image/jpeg	etag:%225ece-60f5e4002abeb%22	https://theme.creativemox.com/digimax/wp-content/uploads/sites/7/2024/01/10.jpg	D:/cnergy%20website/theme.creativemox.com/digimax/wp-content/uploads/sites/7/2024/01/10.jpg	(from https://theme.creativemox.com/digimax/template-kit/our-team/)
09:45:01	23324/23324	---M--	200	added ('OK')	image/jpeg	etag:%225b1c-60f5e401689e0%22	https://theme.creativemox.com/digimax/wp-content/uploads/sites/7/2024/01/14.jpg	D:/cnergy%20website/theme.creativemox.com/digimax/wp-content/uploads/sites/7/2024/01/14.jpg	(from https://theme.creativemox.com/digimax/template-kit/our-team/)
09:45:02	25005/25005	---M--	200	added ('OK')	image/jpeg	etag:%2261ad-60f5e400ce51d%22	https://theme.creativemox.com/digimax/wp-content/uploads/sites/7/2024/01/13.jpg	D:/cnergy%20website/theme.creativemox.com/digimax/wp-content/uploads/sites/7/2024/01/13.jpg	(from https://theme.creativemox.com/digimax/template-kit/our-team/)
09:45:02	22542/22542	---M--	200	added ('OK')	image/jpeg	etag:%22580e-60f5e3ff79bdf%22	https://theme.creativemox.com/digimax/wp-content/uploads/sites/7/2024/01/9.jpg	D:/cnergy%20website/theme.creativemox.com/digimax/wp-content/uploads/sites/7/2024/01/9.jpg	(from https://theme.creativemox.com/digimax/template-kit/our-team/)
09:45:03	24884/24884	---MCZ	200	added ('OK')	text/css	etag:W/%226134-627d4f5d6618f%22	https://theme.creativemox.com/digimax/wp-content/uploads/sites/7/elementor/css/post-277.css?ver=1732645471	D:/cnergy%20website/theme.creativemox.com/digimax/wp-content/uploads/sites/7/elementor/css/post-277e1e7.css	(from https://theme.creativemox.com/digimax/template-kit/faq/)
09:45:03	2264/2264	---MCZ	200	added ('OK')	application/json	date:Sat,%2028%20Dec%202024%2017:45:07%20GMT	https://theme.creativemox.com/digimax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.creativemox.com%2Fdigimax%2Ftemplate-kit%2Ffaq%2F	D:/cnergy%20website/theme.creativemox.com/digimax/wp-json/oembed/1.0/embede336.json	(from https://theme.creativemox.com/digimax/template-kit/faq/)
09:45:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2028%20Dec%202024%2017:45:07%20GMT	https://theme.creativemox.com/digimax/?p=277	D:/cnergy%20website/theme.creativemox.com/digimax/index9076.html	(from https://theme.creativemox.com/digimax/template-kit/faq/)
09:45:04	2453/2453	---MCZ	200	added ('OK')	text/xml	date:Sat,%2028%20Dec%202024%2017:45:07%20GMT	https://theme.creativemox.com/digimax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.creativemox.com%2Fdigimax%2Ftemplate-kit%2Ffaq%2F&format=xml	D:/cnergy%20website/theme.creativemox.com/digimax/wp-json/oembed/1.0/embed7e66	(from https://theme.creativemox.com/digimax/template-kit/faq/)
09:45:04	73/73	---MCZ	404	error ('Not%20Found')	application/json	date:Sat,%2028%20Dec%202024%2017:45:08%20GMT	https://theme.creativemox.com/digimax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.creativemox.com%2Fdigimax%2F%3Felementor_library%3Ddigimax-archive-blog	D:/cnergy%20website/theme.creativemox.com/digimax/wp-json/oembed/1.0/embed9279	(from https://theme.creativemox.com/digimax/?elementor_library=digimax-archive-blog)
09:45:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2028%20Dec%202024%2017:45:08%20GMT	https://theme.creativemox.com/digimax/?p=126	D:/cnergy%20website/theme.creativemox.com/digimax/index4ab3.html	(from https://theme.creativemox.com/digimax/?elementor_library=digimax-archive-blog)
09:45:04	132/132	---MCZ	404	error ('Not%20Found')	text/xml	date:Sat,%2028%20Dec%202024%2017:45:08%20GMT	https://theme.creativemox.com/digimax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.creativemox.com%2Fdigimax%2F%3Felementor_library%3Ddigimax-archive-blog&format=xml	D:/cnergy%20website/theme.creativemox.com/digimax/wp-json/oembed/1.0/embed5cf4	(from https://theme.creativemox.com/digimax/?elementor_library=digimax-archive-blog)
09:45:05	114706/114706	---MCZ	200	added ('OK')	text/css	etag:W/%221c012-62784806c636a%22	https://theme.creativemox.com/digimax/wp-includes/css/dist/block-library/style.min.css?ver=6.7.1	D:/cnergy%20website/theme.creativemox.com/digimax/wp-includes/css/dist/block-library/style.min9704.css	(from https://theme.creativemox.com/digimax/2024/01/19/mastering-seo-in-2024-a-comprehensive-guide-by-digimaxs-digital-wizards/)
09:45:05	969/969	---M--	200	added ('OK')	application/rss+xml	etag:%225f504967fc10896e63a56733d767d803%22	https://theme.creativemox.com/digimax/2024/01/19/mastering-seo-in-2024-a-comprehensive-guide-by-digimaxs-digital-wizards/feed/	D:/cnergy%20website/theme.creativemox.com/digimax/2024/01/19/mastering-seo-in-2024-a-comprehensive-guide-by-digimaxs-digital-wizards/feed/index.html	(from https://theme.creativemox.com/digimax/2024/01/19/mastering-seo-in-2024-a-comprehensive-guide-by-digimaxs-digital-wizards/)
09:45:06	10024/10024	---MCZ	200	added ('OK')	text/css	etag:W/%222728-627d4171a4ee5%22	https://theme.creativemox.com/digimax/wp-content/plugins/elementor-pro/assets/css/widget-theme-elements.min.css?ver=3.24.2	D:/cnergy%20website/theme.creativemox.com/digimax/wp-content/plugins/elementor-pro/assets/css/widget-theme-elements.min81e1.css	(from https://theme.creativemox.com/digimax/2024/01/19/mastering-seo-in-2024-a-comprehensive-guide-by-digimaxs-digital-wizards/)
09:45:06	32594/32594	---MCZ	200	added ('OK')	text/css	etag:W/%227f52-627d4171a720d%22	https://theme.creativemox.com/digimax/wp-content/plugins/elementor-pro/assets/css/widget-share-buttons.min.css?ver=3.24.2	D:/cnergy%20website/theme.creativemox.com/digimax/wp-content/plugins/elementor-pro/assets/css/widget-share-buttons.min81e1.css	(from https://theme.creativemox.com/digimax/2024/01/19/mastering-seo-in-2024-a-comprehensive-guide-by-digimaxs-digital-wizards/)
09:45:06	25936/25936	---MCZ	200	added ('OK')	text/css	etag:W/%226550-627d4f34a3b98%22	https://theme.creativemox.com/digimax/wp-content/uploads/sites/7/elementor/css/post-155.css?ver=1732645428	D:/cnergy%20website/theme.creativemox.com/digimax/wp-content/uploads/sites/7/elementor/css/post-1558354.css	(from https://theme.creativemox.com/digimax/2024/01/19/mastering-seo-in-2024-a-comprehensive-guide-by-digimaxs-digital-wizards/)
09:45:07	6056/6056	---MCZ	200	added ('OK')	application/json	date:Sat,%2028%20Dec%202024%2017:45:10%20GMT	https://theme.creativemox.com/digimax/wp-json/wp/v2/posts/100	D:/cnergy%20website/theme.creativemox.com/digimax/wp-json/wp/v2/posts/100.json	(from https://theme.creativemox.com/digimax/2024/01/19/mastering-seo-in-2024-a-comprehensive-guide-by-digimaxs-digital-wizards/)
09:45:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2028%20Dec%202024%2017:45:11%20GMT	https://theme.creativemox.com/digimax/?p=100	D:/cnergy%20website/theme.creativemox.com/digimax/index3f5a.html	(from https://theme.creativemox.com/digimax/2024/01/19/mastering-seo-in-2024-a-comprehensive-guide-by-digimaxs-digital-wizards/)
09:45:08	2738/2738	---MCZ	200	added ('OK')	application/json	date:Sat,%2028%20Dec%202024%2017:45:11%20GMT	https://theme.creativemox.com/digimax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.creativemox.com%2Fdigimax%2F2024%2F01%2F19%2Fmastering-seo-in-2024-a-comprehensive-guide-by-digimaxs-digital-wizards%2F	D:/cnergy%20website/theme.creativemox.com/digimax/wp-json/oembed/1.0/embed39a0.json	(from https://theme.creativemox.com/digimax/2024/01/19/mastering-seo-in-2024-a-comprehensive-guide-by-digimaxs-digital-wizards/)
09:45:09	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Sat,%2028%20Dec%202024%2017:45:12%20GMT	http://theme.creativemox.com/digimax/wp-content/uploads/sites/7/2024/01/shot-of-two-young-workers-using-a-digital-tablet-in-a-modern-office-300x200.jpg	D:/cnergy%20website/theme.creativemox.com/digimax/wp-content/uploads/sites/7/2024/01/shot-of-two-young-workers-using-a-digital-tablet-in-a-modern-office-300x200.f0.delayed	(from https://theme.creativemox.com/digimax/2024/01/19/mastering-seo-in-2024-a-comprehensive-guide-by-digimaxs-digital-wizards/)
09:45:09	2926/2926	---MCZ	200	added ('OK')	text/xml	date:Sat,%2028%20Dec%202024%2017:45:12%20GMT	https://theme.creativemox.com/digimax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.creativemox.com%2Fdigimax%2F2024%2F01%2F19%2Fmastering-seo-in-2024-a-comprehensive-guide-by-digimaxs-digital-wizards%2F&format=xml	D:/cnergy%20website/theme.creativemox.com/digimax/wp-json/oembed/1.0/embedbc85	(from https://theme.creativemox.com/digimax/2024/01/19/mastering-seo-in-2024-a-comprehensive-guide-by-digimaxs-digital-wizards/)
09:45:09	79087/79087	---MCZ	200	added ('OK')	text/html	date:Sat,%2028%20Dec%202024%2017:45:12%20GMT	https://theme.creativemox.com/digimax/2024/01/19/	D:/cnergy%20website/theme.creativemox.com/digimax/2024/01/19/index.html	(from https://theme.creativemox.com/digimax/2024/01/19/mastering-seo-in-2024-a-comprehensive-guide-by-digimaxs-digital-wizards/)
09:45:10	65932/65932	---MCZ	200	added ('OK')	text/html	date:Sat,%2028%20Dec%202024%2017:45:12%20GMT	https://theme.creativemox.com/digimax/category/digital-marketing/	D:/cnergy%20website/theme.creativemox.com/digimax/category/digital-marketing/index.html	(from https://theme.creativemox.com/digimax/2024/01/19/mastering-seo-in-2024-a-comprehensive-guide-by-digimaxs-digital-wizards/)
09:45:10	13386/13386	---M--	200	added ('OK')	image/jpeg	etag:%22344a-60f4b100eb970%22	https://theme.creativemox.com/digimax/wp-content/uploads/sites/7/2024/01/shot-of-two-young-workers-using-a-digital-tablet-in-a-modern-office-300x200.jpg	D:/cnergy%20website/theme.creativemox.com/digimax/wp-content/uploads/sites/7/2024/01/shot-of-two-young-workers-using-a-digital-tablet-in-a-modern-office-300x200.jpg	(from https://theme.creativemox.com/digimax/2024/01/19/mastering-seo-in-2024-a-comprehensive-guide-by-digimaxs-digital-wizards/)
09:45:11	3026/3026	---MCZ	200	added ('OK')	application/javascript	etag:W/%22bd2-62784806a502a%22	https://theme.creativemox.com/digimax/wp-includes/js/comment-reply.min.js?ver=6.7.1	D:/cnergy%20website/theme.creativemox.com/digimax/wp-includes/js/comment-reply.min9704.js	(from https://theme.creativemox.com/digimax/2024/01/19/mastering-seo-in-2024-a-comprehensive-guide-by-digimaxs-digital-wizards/)
09:45:12	5088/5088	---MCZ	200	added ('OK')	text/css	etag:W/%2213e0-627d5945676c1%22	https://theme.creativemox.com/digimax/wp-content/uploads/sites/7/elementor/css/post-179.css?ver=1732648130	D:/cnergy%20website/theme.creativemox.com/digimax/wp-content/uploads/sites/7/elementor/css/post-179984c.css	(from https://theme.creativemox.com/digimax/?elementor_library=digimax-error-404)
09:45:13	65191/65191	---MCZ	200	added ('OK')	text/html	date:Sat,%2028%20Dec%202024%2017:45:14%20GMT	https://theme.creativemox.com/digimax/category/data-analytics/	D:/cnergy%20website/theme.creativemox.com/digimax/category/data-analytics/index.html	(from https://theme.creativemox.com/digimax/2024/01/19/mastering-seo-in-2024-a-comprehensive-guide-by-digimaxs-digital-wizards/)
09:45:13	65916/65916	---MCZ	200	added ('OK')	text/html	date:Sat,%2028%20Dec%202024%2017:45:15%20GMT	https://theme.creativemox.com/digimax/category/web-development/	D:/cnergy%20website/theme.creativemox.com/digimax/category/web-development/index.html	(from https://theme.creativemox.com/digimax/2024/01/19/mastering-seo-in-2024-a-comprehensive-guide-by-digimaxs-digital-wizards/)
09:45:14	66015/66015	---MCZ	200	added ('OK')	text/html	date:Sat,%2028%20Dec%202024%2017:45:15%20GMT	https://theme.creativemox.com/digimax/category/social-media-management/	D:/cnergy%20website/theme.creativemox.com/digimax/category/social-media-management/index.html	(from https://theme.creativemox.com/digimax/2024/01/19/mastering-seo-in-2024-a-comprehensive-guide-by-digimaxs-digital-wizards/)
09:45:14	65916/65916	---MCZ	200	added ('OK')	text/html	date:Sat,%2028%20Dec%202024%2017:45:16%20GMT	https://theme.creativemox.com/digimax/category/graphic-design/	D:/cnergy%20website/theme.creativemox.com/digimax/category/graphic-design/index.html	(from https://theme.creativemox.com/digimax/2024/01/19/mastering-seo-in-2024-a-comprehensive-guide-by-digimaxs-digital-wizards/)
09:45:14	73/73	---MCZ	404	error ('Not%20Found')	application/json	date:Sat,%2028%20Dec%202024%2017:45:17%20GMT	https://theme.creativemox.com/digimax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.creativemox.com%2Fdigimax%2F%3Felementor_library%3Ddigimax-error-404	D:/cnergy%20website/theme.creativemox.com/digimax/wp-json/oembed/1.0/embed4ea4	(from https://theme.creativemox.com/digimax/?elementor_library=digimax-error-404)
09:45:14	65768/65768	---MCZ	200	added ('OK')	text/html	date:Sat,%2028%20Dec%202024%2017:45:17%20GMT	https://theme.creativemox.com/digimax/category/e-commerce-solutions/	D:/cnergy%20website/theme.creativemox.com/digimax/category/e-commerce-solutions/index.html	(from https://theme.creativemox.com/digimax/2024/01/19/mastering-seo-in-2024-a-comprehensive-guide-by-digimaxs-digital-wizards/)
09:45:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2028%20Dec%202024%2017:45:18%20GMT	https://theme.creativemox.com/digimax/?p=179	D:/cnergy%20website/theme.creativemox.com/digimax/indexccf8.html	(from https://theme.creativemox.com/digimax/?elementor_library=digimax-error-404)
09:45:15	132/132	---MCZ	404	error ('Not%20Found')	text/xml	date:Sat,%2028%20Dec%202024%2017:45:18%20GMT	https://theme.creativemox.com/digimax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.creativemox.com%2Fdigimax%2F%3Felementor_library%3Ddigimax-error-404&format=xml	D:/cnergy%20website/theme.creativemox.com/digimax/wp-json/oembed/1.0/embed9307	(from https://theme.creativemox.com/digimax/?elementor_library=digimax-error-404)
09:45:16	6080/6080	---MCZ	200	added ('OK')	application/json	date:Sat,%2028%20Dec%202024%2017:45:19%20GMT	https://theme.creativemox.com/digimax/wp-json/wp/v2/posts/99	D:/cnergy%20website/theme.creativemox.com/digimax/wp-json/wp/v2/posts/99.json	(from https://theme.creativemox.com/digimax/2024/01/19/decoding-digital-success-how-data-analysis-empowers-your-business-growth-with-digimax/)
09:45:16	1004/1004	---M--	200	added ('OK')	application/rss+xml	etag:%225f504967fc10896e63a56733d767d803%22	https://theme.creativemox.com/digimax/2024/01/19/decoding-digital-success-how-data-analysis-empowers-your-business-growth-with-digimax/feed/	D:/cnergy%20website/theme.creativemox.com/digimax/2024/01/19/decoding-digital-success-how-data-analysis-empowers-your-business-growth-with-digimax/feed/index.html	(from https://theme.creativemox.com/digimax/2024/01/19/decoding-digital-success-how-data-analysis-empowers-your-business-growth-with-digimax/)
09:45:16	2714/2714	---MCZ	200	added ('OK')	application/json	date:Sat,%2028%20Dec%202024%2017:45:20%20GMT	https://theme.creativemox.com/digimax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.creativemox.com%2Fdigimax%2F2024%2F01%2F19%2Fdecoding-digital-success-how-data-analysis-empowers-your-business-growth-with-digimax%2F	D:/cnergy%20website/theme.creativemox.com/digimax/wp-json/oembed/1.0/embed3a4a.json	(from https://theme.creativemox.com/digimax/2024/01/19/decoding-digital-success-how-data-analysis-empowers-your-business-growth-with-digimax/)
09:45:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2028%20Dec%202024%2017:45:20%20GMT	https://theme.creativemox.com/digimax/?p=99	D:/cnergy%20website/theme.creativemox.com/digimax/index5401.html	(from https://theme.creativemox.com/digimax/2024/01/19/decoding-digital-success-how-data-analysis-empowers-your-business-growth-with-digimax/)
